id,for,service,type,by,date,role,description
2961068,2961068,Escort,Positive,2186190,15/12/2015 16:45,Offering Services,Comfortable and safe place to work.I reccomend.
5215971,5215971,Escort,Positive,5453757,12/08/2019 13:14,Seeking Services,Amazing time
5215971,5215971,Escort,Positive,5384879,24/11/2019 11:20,Seeking Services,"another amazing time with wendy, she s so gorgeous, well worth another visit, highly recommend"
5215971,5215971,Escort,Positive,1868156,21/11/2019 21:28,Seeking Services,lovely time with wendy and smooth skin cant wait to see her again x
5215971,5215971,Escort,Positive,5483088,11/03/2019 17:25,Seeking Services,Lovely time. Beautiful girl. Great OWO- really took her time. Missionary to completion followed by a really relaxing massage. Strong hands but a butterfly touch
5215971,5215971,Escort,Positive,4265332,22/10/2019 08:55,Seeking Services,Petite Chinese girl with relatively decent size tits. Keen to please. Quite deep oral. Takes a good deep pounding in missionary. Will come back again!
5215971,5215971,Escort,Positive,5250443,19/10/2019 15:16,Seeking Services,pretty and sexy .very attentive. quality owo. she's a true gem .highly recommended!!! a lovel hourspent with wendy in her amazing flat
5215971,5215971,Escort,Positive,1868156,17/10/2019 23:15,Seeking Services,"amazing time with her and great fun, cant wait to see again"
5215971,5215971,Escort,Positive,5228226,16/10/2019 13:56,Seeking Services,I had the most amazing time with you super attractive ctive and gentle amazing service and very cleaning apartment definitely worth the money and time !
5215971,5215971,Escort,Positive,5197051,10/06/2019 21:43,Seeking Services,"Very nice lady, and enjoyable meeting. Thank you and hopefully I'll see you again :)"
5215971,5215971,Escort,Positive,1015074,10/02/2019 13:59,Seeking Services,"Lovely, pretty, demure. Great massage. Thank you x"
5215971,5215971,Escort,Positive,3112965,09/12/2019 08:19,Seeking Services,"Enjoyed my time , highly recommended"
5215971,5215971,Escort,Positive,1259969,09/11/2019 15:14,Seeking Services,Great visit sweet and was happy to try new things and attention was all on me. Look forward to next time. Oral was amazing! X
5215971,5215971,Escort,Positive,4991631,09/04/2019 04:14,Seeking Services,"Wendy is beautiful and sexy, had a wonderful time. Thank you Wendy."
5215971,5215971,Escort,"Feedback
Only",4039048,21/08/2019 13:56,Seeking Services,This would be positive if the booking were marked complete. Pretty girl. Very attentive. Quality OWO!
5215971,5215971,Escort,Positive,5337101,08/04/2019 22:12,Seeking Services,"Look much better then the photo, sexy, sweet, must fuck,!!"
5215971,5215971,Escort,Positive,4648189,30/07/2019 20:13,Seeking Services,"My second time to see wendy is very beautiful cute petite girl,sexy amazing boby!more pretty than photo. Simply the best!"
5215971,5215971,Escort,Neutral,3302119,15/07/2019 18:14,Seeking Services,"She is hot and nice, however I thought got more for that price. But still had good time."
5215971,5215971,Escort,Positive,5101949,07/12/2019 12:02,Seeking Services,Lovely lady. Looking forward to meet again.
5215971,5215971,Escort,Positive,1417375,07/08/2019 10:38,Seeking Services,Wow... it will be your impression when you first saw her. Wow wow wow... it will be your satisfaction after you have done with her.
5215971,5215971,Escort,Positive,5250443,07/02/2019 12:16,Seeking Services,"Another fantastic time spent with this fascinating girl! Immaculately dressed and incredibly seductive. Prefect girlfriend of my dream, just can?t get enough!"
5215971,5215971,Escort,Positive,3735550,15/06/2019 18:58,Seeking Services,Amazing girl so sweet one of the best around
5215971,5215971,Escort,Positive,985275,13/06/2019 23:01,Seeking Services,"A lovely hour spent with Wendy in her amazing flat! Beautiful, sweet and sexy, she's a true gem. Highly recommended!"
5215971,5215971,Escort,Positive,3634011,06/12/2019 08:06,Seeking Services,She is beautiful and energetic charming girl with great oral skills. Accurate profile and well maintained. See you soon Wendy. Thank you.
5215971,5215971,Escort,Positive,4648189,06/09/2019 15:57,Seeking Services,Perfect boby awesome night one of the best ever sexy and beautiful Wendy
5215971,5215971,Escort,Positive,5250443,06/06/2019 16:41,Seeking Services,"A really charming and sexy girl, definitely better looking than her pics. Petite but with seductive curves, fantastic services and would definitely recommend"
5215971,5215971,Escort,Positive,5240061,29/05/2019 23:54,Seeking Services,Such a horny pretty babe with curvy body.Very cooperative. A nice and clean suite. Definetly worth a visit.
5285836,5285836,Escort,Positive,4877417,09/04/2019 19:05,Seeking Services,Always laughing and smiling. OMG! Her bedroom skills are out of this world. This woman is a goddess!
5285836,5285836,Escort,Positive,4825205,31/08/2019 15:07,Seeking Services,Absolutely stunning and a great companion in bed. She is gorgeous and very VERY NAUGHTY!
5285836,5285836,Escort,Positive,4825215,31/08/2019 15:00,Seeking Services,She really knows how to make a man feel good. :) Had a mind blowing experience. Will see her again soon.
5285836,5285836,Escort,Positive,4782764,31/08/2019 14:50,Seeking Services,Mayling is very friendly and I felt instantly at ease. Would highly recommend!
5285836,5285836,Escort,Positive,4764025,30/08/2019 13:16,Seeking Services,"This girl is simply amazing ! Very smart, beautiful and knows exactly what she's doing. Will be back again sometime."
5285836,5285836,Escort,Positive,4763860,30/08/2019 13:10,Seeking Services,"You cannot compare this girl to anyone. Great Personality, very friendly as well. Would highly recommend!"
5285836,5285836,Escort,Positive,4763757,29/08/2019 14:21,Seeking Services,Excellent experience with lovely intelligent young woman. I would have no hesitation in seeing her again.
5285836,5285836,Escort,Positive,4764007,29/08/2019 13:54,Seeking Services,"Mayling is friendly, sensual, and knows how to put you at ease. Very naughty in bed... :-)"
5285836,5285836,Escort,Positive,4763987,29/08/2019 13:43,Seeking Services,"She is the most complete company you could wish for! She's the perfect girl. Beautiful, sexy, intelligent and great fun to be with."
5285836,5285836,Escort,Positive,4763873,26/08/2019 13:12,Seeking Services,Had a great night with a very friendly girl who really looks after you. Very accommodating. I will book again soon.
5285836,5285836,Escort,Positive,4763745,26/08/2019 13:03,Seeking Services,"Amazing, perfect body and gorgeous smile. Her skin is so soft. Will see her again."
5285836,5285836,Escort,Positive,5294297,22/08/2019 00:38,Seeking Services,Lovely Asian lady sexy petite body exactly as her latest pictures
5285836,5285836,Escort,Positive,5352480,21/08/2019 11:18,Seeking Services,"Beautiful, sexy, incredible body and so much fun. Superb in every way taking me to new levels of enjoyment! Thank you..."
5285836,5285836,Escort,Positive,5361677,20/08/2019 00:09,Seeking Services,I've think I've found the perfect Mistress. Mayling is perfection in every way. Mind blowing session!!
5285836,5285836,Escort,Positive,4821794,19/08/2019 15:00,Seeking Services,"Horny time, left me totally drained !"
5285836,5285836,Escort,Positive,4025588,19/08/2019 09:23,Seeking Services,"She is stunning! Beautiful soft skin, great body, great skills. Friendly, no rush sensual service. Thanks xx"
5285836,5285836,Escort,Positive,4752148,18/08/2019 12:33,Seeking Services,Had a great time with this young lady. I really enjoyed every moment spent. I will book again.
5285836,5285836,Escort,Positive,4752133,16/08/2019 06:58,Seeking Services,"A gorgeous girl who arrived on time, was clean and extremely sexy. Would definitely book again."
5285836,5285836,Escort,Positive,4752123,15/08/2019 06:51,Seeking Services,Good looking and very sexy. Highly recommended.
5285836,5285836,Escort,Positive,4744632,14/08/2019 02:47,Seeking Services,Punctual and stunningly prepared in every way. :)
5285836,5285836,Escort,Positive,4744625,13/08/2019 11:58,Seeking Services,100% genuine lady with a brilliant personality. I will book again.
5285836,5285836,Escort,Positive,4737246,13/08/2019 11:48,Seeking Services,Had an awesome session with this lady! Sexy slutty horny. The best by far! Thank you Honey. See you soon!
5285836,5285836,Escort,Positive,4737214,08/12/2019 07:49,Seeking Services,"Mayling is very welcoming. Sexy, friendly, chatty and skilled at what she does. I will definitely book again."
5285836,5285836,Escort,Positive,4737206,08/12/2019 07:42,Seeking Services,"This girl is absolutely stunning and a real pleasure to spend time with. Well presented, very eager and willing to please. What more could you ask? :-)"
5285836,5285836,Escort,Positive,4737198,08/11/2019 13:23,Seeking Services,100% genuine. Great conversation. Great service. Great body. ALL is GREAT! I would definitely recommend her.
5285836,5285836,Escort,Positive,4737191,08/11/2019 13:14,Seeking Services,Awesome time spent with a very hot and horny lady. Will definitely book again as soon as possible.
5285836,5285836,Escort,Positive,4763974,08/10/2019 12:45,Seeking Services,Such a lovely and great personality. Treat her with the high level of respect she deserves!
5285836,5285836,Escort,Positive,4763966,08/10/2019 12:44,Seeking Services,Great session. She exceeded all my expectations. Highly recommended. Thank you so much for a great time.
5285836,5285836,Escort,Positive,4763945,08/09/2019 04:43,Seeking Services,"Mayling is a genuine person, beautiful, slim and sexy. Her pictures are 100% real!"
5285836,5285836,Escort,Positive,4763930,08/09/2019 04:38,Seeking Services,Had a great time with this sexy and horny lady. I really enjoyed every minute of our time together. Will book again.
5285836,5285836,Escort,Positive,4763920,08/09/2019 04:22,Seeking Services,"Really nice person. No scam, pictures & services are accurate! Will definitely see Mayling again. :)"
5285836,5285836,Escort,Positive,4763910,08/07/2019 09:48,Seeking Services,"Excellent service from a really nice, sexy lady. Absolutely mind blowing. Exactly as advertised, highly recommended!!!"
5285836,5285836,Escort,Positive,4763898,08/07/2019 09:47,Seeking Services,Naturally beautiful and brilliant person. Mayling is simply amazing woman!
5285836,5285836,Escort,Positive,4763881,08/07/2019 09:45,Seeking Services,"Very genuine, exactly as advertised. I would highly recommend her. See you soon!"
5285836,5285836,Escort,Positive,4752197,27/07/2019 15:12,Seeking Services,Lovely girl with a warm personality. She is friendly and eager to please. Thanks for a great time. Will book again ..
5285836,5285836,Escort,Positive,4752181,27/07/2019 15:07,Seeking Services,100% Genuine! Truly stunning sexy gorgeous. I got everything I need about fun. Mayling has its own techniques to make you satisfy. I couldn't ask for more!
5285836,5285836,Escort,"Feedback
Only",3812031,26/07/2019 21:37,Seeking Services,"Complete waste of time, feel like I've been scamed , nothing on her profile is true and clearly doesn't like doing this"
5285836,5285836,Escort,Positive,4752171,26/07/2019 15:12,Seeking Services,"Amazing time spent with Mayling. Very enjoyable and relaxing, plenty of giggles .. :)"
5285836,5285836,Escort,Positive,4752160,26/07/2019 14:59,Seeking Services,Beautiful & charming lady with sexy body & silky skin. So naughty in bed. I will book again soon!
5285836,5285836,Escort,"Feedback
Only",4752153,26/07/2019 14:47,Seeking Services,Had a great time with this sexy lady keen to give total satisfaction. Lots of tights and naughtiness. LOL :D
5285836,5285836,Escort,Positive,5312240,20/07/2019 00:12,Seeking Services,An amazing girl all-round. She was just perfect in every way. Looking forward to seeing you again! Thanks babe for a hot time! X
5285836,5285836,Escort,Positive,4996370,18/07/2019 22:42,Seeking Services,A sexy booking with a gorgeous lady who knows how to treat a man well. She was dressed well and looked wonderful. I left a very happy man!
5285836,5285836,Escort,Positive,3375785,17/07/2019 05:38,Seeking Services,She is a stunning sexy woman who certainly knew how to turn me on! :-) Highly recommended!
5285836,5285836,Escort,Positive,5312249,15/07/2019 08:55,Seeking Services,"Such a wonderful, genuine, sweet young lady. No doubt that she is the best. So glad I found you and can't wait to see you again xxxx"
5285836,5285836,Escort,Positive,5302839,07/11/2019 21:11,Seeking Services,Had the pleasure of meeting this beauty. She provided a top class service. Very friendly and so easy to chat with. An absolute must guys!
5044686,5044686,Escort,Positive,5383783,12/09/2019 23:32,Seeking Services,Sasha Kimberley Is A Genuinely Friendly Girl. Naughty With Class!
5044686,5044686,Escort,Positive,3594664,27/07/2019 15:44,Seeking Services,"Great body, great attitude. What more could be needed? Definitely one to go back to again and again."
5044686,5044686,Escort,Positive,4840613,02/08/2019 22:46,Seeking Services,OMG - true goddess. So friendly and very pretty with a great body. Can't wait to go back for more.....xxxx
5044686,5044686,Escort,Positive,4898445,02/08/2019 22:26,Seeking Services,Such a delight! Really bubbly personality not to mention the great service she provides. Thoroughly recommended. x x
5044686,5044686,Escort,Positive,4818700,02/06/2019 16:42,Seeking Services,"An incredible time with a stunning young, friendly and sexy lady. Will definitely see again."
5044686,5044686,Escort,Positive,4609798,02/06/2019 14:51,Seeking Services,"Did all that I requested and more! Treat her well lads, she deserves it XX"
2386003,2386003,Escort,Positive,287595,07/09/2019 10:16,Seeking Services,Quite possibly the best time of my life. Strapped to a board and milked like a cow. My load shot 4 feet in the air. Miss I cnt what to see you soon and own me.
2386003,2386003,Escort,Positive,4795059,13/08/2018 10:40,Seeking Services,"Genuine person, had a heart to heart as well as a body to body! Thank you"
2386003,2386003,Escort,Positive,2069749,17/04/2017 14:06,Seeking Services,A beautiful and extraordinary lady who pushed all the right buttons. A joy to be with and so easy to get along
2386003,2386003,Escort,Positive,197517,04/05/2017 18:41,Seeking Services,Fantastic lady who can be sensual or satisfy the more extreme. Treat her well and you will be rewarded. By far the best kn AW. She has a lovely personality too
2386003,2386003,Escort,Positive,1717304,23/08/2016 22:48,Seeking Services,I had a fabulous hour which proved that everything in the 'interview' is definitely correct. Till next time. X
2386003,2386003,Escort,"Feedback
Only",508314,05/12/2016 15:23,Seeking Services,Wonderful session of ballbusting and beatdown. Wish i was still there.
2386003,2386003,Escort,Positive,2965019,23/02/2016 00:37,Seeking Services,Great gal. Amazing experience..She really made my day...Please check her out guys...
2386003,2386003,Escort,Positive,52403,21/02/2016 11:30,Seeking Services,OMG - perfect time with the perfect goddess
2386003,2386003,Escort,"Feedback
Only",2965019,19/02/2016 15:50,Seeking Services,Excellent as always. Really sexy and great fun. Thanks
2386003,2386003,Escort,Positive,508314,19/01/2016 13:57,Seeking Services,"great time with a great dom. ball busting, beat down, cp and cbt given. go see her, shes great."
2386003,2386003,Escort,Positive,563250,06/10/2015 13:25,Seeking Services,what a great time with a wonderful lady thank you
2386003,2386003,Escort,Positive,504363,28/05/2015 08:51,Seeking Services,"Excellent very pretty Domme who can be severe and/or sensual, very well equipped!"
2386003,2386003,Escort,Positive,1194249,26/05/2015 18:08,Seeking Services,"Another great time with MC, shes great and definitely worth booking dont miss out. ill be back again MC xxx"
2386003,2386003,Escort,Positive,2933515,25/05/2015 21:07,Seeking Services,Great foot worship session! She was nice and welcoming and sexy! and she has beautiful feet! x
2386003,2386003,Escort,Positive,22005,22/05/2015 12:47,Seeking Services,"A great domination session with a lovely, tall, slim lady (much nicer than her images). Skilled and well equipped - highly recommended."
2386003,2386003,Escort,Positive,2933515,04/10/2015 02:17,Seeking Services,unbelievable to work with and ridiculously sexy! would definitely book again
2386003,2386003,Escort,Positive,117824,03/08/2015 11:51,Seeking Services,Absolutely lovely. Teased me to the brink so many times. Earth Shattering
2386003,2386003,Escort,"Feedback
Only",1282178,24/12/2014 11:10,Seeking Services,"Superb first meet with an amazingly sensual mistress, I shall return"
2386003,2386003,Escort,"Feedback
Only",1282178,12/04/2014 07:43,Seeking Services,"Supremely accomplished mistress, a goddess in latex, perfect communications too"
2386003,2386003,Escort,Positive,2448037,11/08/2014 00:02,Seeking Services,"Stunningly beautiful, fit, fabulous body, but most important took the time to understand what I was looking for and then delivered, and some!! Thank you MC."
2386003,2386003,Escort,Positive,1194249,11/07/2014 19:53,Seeking Services,Had a brilliant time with RL would recommend her if your thinking of visiting! You will not regret it. Thanks for the amazing time RL xxx
2386003,2386003,Escort,Positive,1420290,16/10/2014 19:53,Seeking Services,if you want to know what a truly kinky GFE should feel and behave like look no further!
2386003,2386003,Escort,Positive,Member Not Active,18/09/2014 20:40,Seeking Services,"A fantasticly decadent, sensual and tantalising evening with the best Dominatrix in the UK by far.Body (just so perfect) & looks of a catwalk model.10^100000000"
2386003,2386003,Escort,Positive,Member Not Active,18/09/2014 14:57,Seeking Services,If i had to give marks out of 10...... i would give 30....... The best
2386003,2386003,Escort,Positive,Member Not Active,16/09/2014 19:35,Seeking Services,Rubberlust is truly amazing just seeing her hardbody just gets you hard all night long
2386003,2386003,Escort,Positive,1055784,13/09/2014 13:32,Seeking Services,A session of filth and debauchery! My fav Mistress on here!
2386003,2386003,Escort,Positive,1055784,13/09/2014 13:31,Offering Services,"Fantastic working alogside one of the best in the business! We were booked to spit roast a client, Looking forward to working together soon.x"
358631,358631,Escort,"Feedback
Only",282361,26/11/2011 13:56,Seeking Services,Never happened confirmed with text on Friday Paris said she would'nt be in Cardiff on Saturday ..I was very disappointed knowing how good she is.
358631,358631,Escort,"Feedback
Only",1234678,24/05/2011 21:21,Seeking Services,No reply
358631,358631,Escort,Positive,Member Not Active,20/03/2011 18:10,Seeking Services,Had a great time with Paris. Very sexy and horny lady.
358631,358631,Escort,Positive,Member Not Active,15/03/2011 20:46,Seeking Services,she knows what she is going and how she is going to do it
358631,358631,Escort,Positive,Member Not Active,01/01/2011 20:59,Seeking Services,"A very sexy lady, who knows how to make sex easy and exciting"
358631,358631,Escort,"Feedback
Only",Member Not Active,25/08/2009 16:05,Seeking Services,
358631,358631,Escort,Positive,784215,16/08/2009 15:52,Seeking Services,Paris is a lovely lady who knows how to give the most exquisite blow job.
358631,358631,Escort,Positive,505947,08/11/2009 16:00,Seeking Services,"A lovely afternoon. Paris is very attractive, with a fabulous pair! Started with a sexy ‘hands on’ lap dance and progressed to a very satisfying conclusion."
358631,358631,Escort,"Feedback
Only",267341,08/08/2009 10:26,Seeking Services,Did not happen. Hope to see you soon
358631,358631,Escort,Positive,Member Not Active,06/10/2009 19:44,Seeking Services,Ebony is a most wonderful lady who makes you feel right at home she do not rush you and everything on her profile she dose a most beautiful lady beautiful
358631,358631,Escort,"Feedback
Only",743059,06/07/2009 16:27,Seeking Services,very open honest and very good at her job would recomend to anybody 10 out of 10 very attractive and well worth the time will be going back again
358631,358631,Escort,"Feedback
Only",Member Not Active,12/04/2008 22:56,Seeking Services,"My first escort and am I glad I choose Paris, Made me feel as ease straight away and a very enjoyable 45 mins, I will defiantly be back for more."
358631,358631,Escort,Positive,Member Not Active,16/10/2008 19:19,Seeking Services,what a sexy woman. perfect firm tits sexy body and really nice as well def will be back
358631,358631,Escort,Positive,Member Not Active,15/10/2008 20:56,Seeking Services,very sexy lady knows what she is doing gave me a great toyshow and striptease & best bj and she finnished me off with cim Perfect for me reccomend
358631,358631,Escort,Positive,475889,09/06/2008 16:15,Seeking Services,"2nd visit to Paris, won't be my last. Very friendly, lovely bubbly personality. Unrushed time in nice apartment."
358631,358631,Escort,"Feedback
Only",475889,20/08/2008 07:31,Seeking Services,"A lovely lady, bubbly, always happy to please with no rush. Love to book again."
358631,358631,Escort,Positive,541896,08/10/2008 20:05,Seeking Services,"Wanted to see if the feedback about this babe was true, but she's even better than your wildest dreams. Carlsberg don't do escorts, but if they did..."
358631,358631,Escort,"Feedback
Only",39758,17/07/2007 12:15,Seeking Services,I was unable to meet on this occasion but very helpful indeed!!
358631,358631,Escort,Positive,Member Not Active,17/06/2007 12:14,Seeking Services,"Great girl, lovely body, excellent service !!"
358631,358631,Escort,Positive,148601,15/06/2007 15:00,Seeking Services,Excllent time. How does Paris manage to fit it all in in 30 mins? Find out for yourself. Total bargin :)
358631,358631,Webcam,Positive,Member Not Active,27/07/2011 11:55,Seeking Services,Gorgeous & very sexy xxx
358631,358631,Webcam,Positive,Member Not Active,06/09/2011 15:17,Seeking Services,"She's super hot, very sexy and eager to please. Loved the show. Could do with better picture quality on her cam, though"
358631,358631,Webcam,Positive,Member Not Active,16/05/2011 16:34,Seeking Services,great show
358631,358631,Webcam,Positive,Member Not Active,05/12/2011 17:30,Seeking Services,superb
358631,358631,Webcam,Positive,Member Not Active,05/10/2011 18:57,Seeking Services,great session with beautiful woman
358631,358631,Webcam,Positive,Member Not Active,05/10/2011 13:47,Seeking Services,Wow - forgotten just how sexy Paris is - stunning girl and great show
358631,358631,Webcam,Positive,439700,07/02/2009 12:51,Seeking Services,Good fun!!
358631,358631,Webcam,Positive,264213,15/05/2008 08:56,Seeking Services,always so sexy can wait to see her again in the flesh
358631,358631,Webcam,Positive,1402,08/08/2007 15:06,Seeking Services,"Well, she loos great, but obviously couldn't see what I was typing (or was pre-recorded)"
358631,358631,Webcam,Positive,Member Not Active,23/07/2007 19:34,Seeking Services,One sexy lady
358631,358631,Webcam,Positive,Member Not Active,22/07/2007 12:37,Seeking Services,Wow - what a great show from a very sexy. friendly girl who's certainly no clock watcher; thanks Paris
358631,358631,Webcam,Positive,Member Not Active,21/07/2007 20:39,Seeking Services,Wow what an amazingly sexy and hot girl FANTASTIC!
358631,358631,Webcam,Positive,Member Not Active,21/07/2007 16:19,Seeking Services,"Paris is a lovely very welcoming woman who is eager to please, I would recommend paris to everyone that wanted to webcam with a very sexy lady"
358631,358631,Webcam,Positive,Member Not Active,21/07/2007 16:15,Seeking Services,"What a honey, hot in every way."
358631,358631,Webcam,Positive,Member Not Active,21/07/2007 07:08,Seeking Services,"Good looking lady, Amazing body and filthy mind, Sounds like an ideal lady!! Definately no clock watcher and a few extras thrown in. Thanks Paris, you're hot"
358631,358631,Webcam,Positive,Member Not Active,17/06/2007 13:12,Seeking Services,"Great show from a very sexy girl, cant wait to meet her in person"
358631,358631,Webcam,Positive,Member Not Active,17/06/2007 12:00,Seeking Services,"Fantastic show - very pretty, friendly woman with a very womanly, sexy body. Could cam with her for hours"
358631,358631,PhoneChat,Positive,Member Not Active,18/08/2009 12:44,Seeking Services,Hot and horny lady great phone chat x
358631,358631,PhoneChat,Positive,Member Not Active,26/07/2009 17:23,Seeking Services,"superb filthy, sexy chat. got me off in no time!"
358631,358631,PhoneChat,Positive,Member Not Active,07/06/2009 15:31,Seeking Services,Scintillatingly hot chat with a very very sexy lady! Thank you!
358631,358631,PhoneChat,Positive,322822,23/02/2009 11:43,Seeking Services,wow great looking and such a sexy voice mmm
358631,358631,ForSale,Positive,117738,24/03/2009 14:54,Seeking Services,very hot lady hope i win
358631,358631,ForSale,Positive,Member Not Active,22/10/2007 10:48,Seeking Services,I have fingers crossed..Paris is the best fuck I ever had xxx
568926,568926,Escort,Positive,4196570,12/08/2019 22:18,Seeking Services,"Most definitely the perfect woman. Sexy, so sensual and erotic. Incredible bundle of class, intelligence and so friendly. Will be back for more - amazing,"
568926,568926,Escort,Positive,5527537,12/05/2019 08:24,Seeking Services,5* really great lady. Arrived promptly as arranged and met all expectations. Highly recommended.
568926,568926,Escort,Positive,3647603,27/11/2019 13:04,Seeking Services,"Sublime time spent kdb beautiful body, gorgeous eyes and a wicked personality. Could have stayed forever will definately be revisiting xx"
568926,568926,Escort,Positive,193496,22/11/2019 09:20,Seeking Services,"Everything you could wish for from a very beautiful, sexy and talented lady with an amazing body. One of the best experiences I've ever had. Hope to see again."
568926,568926,Escort,Positive,3750562,16/11/2019 14:33,Seeking Services,Very nice experience ??
568926,568926,Escort,Positive,2560830,15/11/2019 19:02,Seeking Services,A delightful time with this charming and sexy lady. Very reliable and lovely. 10/10
568926,568926,Escort,Positive,19973,13/11/2019 11:43,Seeking Services,Amazing... thank you so much for a fabulous time Amica. Can't wait to see you again xxx.
568926,568926,Escort,Positive,5499128,13/11/2019 04:51,Seeking Services,"Incredible hour with this sexy pocket rocket. She?s a stunner, all the right levels of dirty mixed with sexy. Best meeting I?ve ever had."
568926,568926,Escort,Positive,2541154,11/04/2019 12:56,Seeking Services,One word = sublime
568926,568926,Escort,Positive,3031834,11/02/2019 17:30,Seeking Services,"Had a fab time with Amica. Sensual, sexy, relaxing, kinky, fun, friendly and informative. Great communication , great chat, great time."
568926,568926,Escort,Positive,3484848,23/10/2019 08:28,Seeking Services,Still smiling from ear to ear and probably will be for a long time! Quite simply the best! Thank you so much! X
568926,568926,Escort,Positive,2541154,18/10/2019 20:49,Seeking Services,"KDB is a wonderful, sensual special lady. The best ever!"
568926,568926,Escort,Positive,745834,14/05/2019 15:39,Seeking Services,Well this LADY stole my heart many years ago and when she was on tour up north I had to grab a chance to meet her i was truly star struck i had a wonderful time
568926,568926,Escort,Positive,3596085,05/07/2019 08:59,Seeking Services,Another great meeting. Thank you
568926,568926,Escort,Positive,1711996,05/02/2019 11:54,Seeking Services,Incredible
568926,568926,Escort,Positive,4836034,29/04/2019 17:08,Seeking Services,"Amazing experience, she is very beautiful and very pleasant I left feeling good"
568926,568926,Escort,Positive,3886574,21/04/2019 06:54,Seeking Services,"Very lovely respectful lady, took great care of the apartment, hope to see her again soon."
568926,568926,Escort,Positive,1919108,20/04/2019 23:55,Seeking Services,Amazing time with a fabulous lady. Thank you Amica.
568926,568926,Escort,Positive,1056460,18/04/2019 20:15,Seeking Services,Undoubtedly the roleplay queen. Totally believable as a therapist and delivered everything I wanted and more. Shame she isn’t permanently in north east. AMAZIN
568926,568926,Escort,Positive,1173188,16/04/2019 20:40,Seeking Services,Fabulous time with fantastic sexy lady. A great experience.
568926,568926,Escort,Positive,4274832,15/04/2019 18:47,Seeking Services,"Amazing, had a great time, made me at ease, and showed me some new things, highly recommend"
568926,568926,Escort,Positive,4015528,04/09/2019 10:54,Seeking Services,Simply awesome. Utterly brilliant. She gives a masterclass and will leave you breathless...
568926,568926,Escort,Positive,1403329,04/04/2019 13:34,Seeking Services,Wow. Amica is the Michelin 2* equivalent of the Escort Services world. A luxurious experience you will long remember. Thank you Amica x
568926,568926,Escort,Positive,4262613,04/04/2019 13:28,Seeking Services,Just wow!! So gorgeous and amazing at everything possible
568926,568926,Escort,Positive,563793,04/03/2019 12:00,Seeking Services,"Wow, what an amazing time! Truly gorgeous lady with skills that will make you cum hard. Thank you xx"
568926,568926,Escort,Positive,4165412,28/03/2019 11:46,Seeking Services,KDB is the original pocket rocket - I left drained and thoroughly entertained.
568926,568926,Escort,Positive,4015528,24/03/2019 15:27,Seeking Services,"A goddess. Amica's 'giveafuckometer' is utterly broken...ask her, if you have the balls..."
568926,568926,Escort,Positive,519403,13/03/2019 10:08,Seeking Services,"What an incredible experience! Having seen a few women from AW, I finally found an opportunity to meet up with THE sexiest girl on here."
568926,568926,Escort,Positive,2282903,03/12/2019 21:17,Seeking Services,Amazing time! Thank you x
568926,568926,Escort,Positive,3814314,03/07/2019 17:58,Seeking Services,"Amica is amazing! Beautiful, friendly and with a wonderful personality. All services requested were delivered to the highest of standards. One not to be missed!"
568926,568926,Escort,Positive,2417934,03/07/2019 13:13,Seeking Services,"An amazing experience. One of a kind, will definetely be back"
568926,568926,Escort,Positive,3987750,03/03/2019 02:05,Seeking Services,Nobody does it better. An incredible time with a gorgeous woman who takes kinky to a whole new level. Perfection! X
568926,568926,Escort,Positive,745872,03/01/2019 21:41,Seeking Services,3rd meet with KDB+just gets better each time.FAB pampering+naughtiness all in 1 package!Relaxed+chatty.What's there not too like!Back 4 more soon.xx
568926,568926,Escort,Positive,67272,25/02/2019 18:29,Seeking Services,"Wonderful lady, wonderful massage , wonderful time. Thanks Amica."
568926,568926,Escort,Positive,1285280,21/02/2019 22:28,Seeking Services,Sexy and intelligent company for an hour. What more could you want?
568926,568926,Escort,Positive,5029507,21/02/2019 12:30,Seeking Services,"KDB is an amazing performer who is ceative, versatile and well-organised. I tried very hard but I just couldn't prevent myself from exploding!"
568926,568926,Escort,Positive,8494,20/02/2019 21:58,Seeking Services,"Fantastic time with kdb! Sensual and utterly filthy in equal measure, this is one woman you *have* to experience!"
568926,568926,Escort,Positive,91099,18/02/2019 19:10,Seeking Services,Gorgeous !! The best on AW
568926,568926,Escort,Positive,1347452,02/11/2019 13:29,Seeking Services,"Wow! The superstar of adultwork. Every meeting is even better than the last. Thanks, gorgeous xx"
568926,568926,Escort,Positive,876871,02/07/2019 17:17,Seeking Services,Just THE most sublime Hot Filthy meeting. This Gorgeous Girl just oozes Sex Appeal from every pore. Anal. CIM/Facial/Swallow + Piss Fest!! More please xxx 11/10
568926,568926,Escort,Positive,547576,02/01/2019 19:46,Seeking Services,Had a really amazing time with such a beautiful woman. Just an incredible experience.
568926,568926,Escort,Positive,2412539,31/01/2019 15:39,Seeking Services,"What a pleasure to meet Amica, she does a lovely cuddly GFE, Very friendly and tactile/sexy too."
568926,568926,Escort,Positive,4683324,20/01/2019 23:37,Seeking Services,What an incredible experience. I had a great time in the company of a lady who is both genuinely kinky and incredibly welcoming. An amazing time!
568926,568926,Escort,Positive,3288068,20/01/2019 03:23,Seeking Services,"Hot and awesome time, well spent."
568926,568926,Escort,Positive,745872,18/01/2019 22:03,Seeking Services,3 letters.OMG!KDB took me 2 heaven & back & oozes sex appeal from top2bottom.Had such an unbelievable pampering&certainly knows how to get the juices flowing!xx
